seed,scenario,strategy,jobs,success_rate,stranded,duplicate_generations,total_cost,cost_per_1k_success,retry_amplification,p50_completion_s,p95_completion_s,p99_completion_s,window_jobs,window_success_rate,window_p50_completion_s,window_p95_completion_s,window_p99_completion_s
12,throttle_storm,durable_workflow,1146,1.0,0,0,1519.0000000000045,1325.4799301919759,1.9284467713787086,97.69372052599056,239.84411871729526,343.58546225134523,569,1.0,114.07729717362213,250.99393277341915,357.137574190592
13,throttle_storm,durable_workflow,1153,0.9991326973113617,0,0,1514.0000000000048,1314.2361111111152,1.4752818733738076,92.73520943331164,223.6031204058949,345.6850686915009,559,1.0,104.39387245819194,253.50522753045766,361.97355465816327
14,throttle_storm,durable_workflow,1183,0.9991546914623838,0,0,1546.0000000000057,1307.9526226734397,1.5207100591715976,97.81820286329958,222.53225090942624,317.109239628684,571,1.0,111.98919858228578,242.45506556052646,317.109239628684
15,throttle_storm,durable_workflow,1261,1.0,0,0,1680.2000000000094,1332.4345757335523,3.551942902458366,117.15404669785201,257.3829224134231,346.0184774564948,622,1.0,151.03756974012185,297.64760167892473,405.80714796273924
16,throttle_storm,durable_workflow,1212,0.9991749174917491,0,0,1580.000000000006,1304.7068538398069,1.7013201320132014,93.94478795881457,220.94156185520524,304.0792001066884,590,1.0,109.0124348123777,258.4045804022653,354.73211377483403
17,throttle_storm,durable_workflow,1128,1.0,0,0,1456.2000000000019,1290.9574468085123,1.2207446808510638,90.67285590968191,201.49197485913976,283.83035886641824,575,1.0,95.05574803820605,214.9764154524105,288.42700706949995
18,throttle_storm,durable_workflow,1161,1.0,0,0,1504.4000000000037,1295.7795004306665,1.20671834625323,85.39590503791396,214.02105671741265,313.8650225195927,545,1.0,96.61429925083075,235.65520507165093,329.27070968886596
19,throttle_storm,durable_workflow,1185,1.0,0,0,1536.200000000004,1296.371308016881,2.9274261603375527,106.90527767780134,247.0596573152552,316.62695549152977,610,1.0,132.1503637735325,265.1857581668696,348.2321479444802
20,throttle_storm,durable_workflow,1168,0.9991438356164384,0,0,1523.4000000000049,1305.3984575835518,1.2251712328767124,88.49531538823356,216.7498984509416,285.8707525663334,561,0.9982174688057041,93.19872455189511,225.7848486089065,296.33429292184064
21,throttle_storm,durable_workflow,1189,1.0,0,0,1577.8000000000054,1326.997476871325,3.6804037005887302,113.66798330788674,264.19417459878514,344.323781968661,611,1.0,154.04539416653984,293.00310745345564,367.5039568676857
22,throttle_storm,durable_workflow,1174,1.0,0,0,1515.6000000000045,1290.9710391822866,1.5425894378194207,92.01263831806475,212.15116039974055,295.97570712022207,597,1.0,107.66488032286111,241.9023174027734,304.07218185900797
23,throttle_storm,durable_workflow,1207,1.0,0,0,1581.600000000007,1310.3562551781333,2.3827671913835955,103.72551682508742,236.6575647710963,328.0834041208261,594,1.0,127.90969315282518,277.1037694371753,401.77986817599526
24,throttle_storm,durable_workflow,1243,1.0,0,1,1638.000000000007,1317.7795655671819,4.745776347546259,123.08056278505084,292.00146031902204,408.62467167309615,616,1.0,182.94768826303607,335.0882834992126,435.92276692699306
25,throttle_storm,durable_workflow,1215,1.0,0,0,1603.2000000000075,1319.5061728395124,2.8781893004115227,106.55671681244257,240.78277666729446,325.75373716203626,617,1.0,134.74535467115857,280.5437718159842,369.1513962936592
26,throttle_storm,durable_workflow,1111,1.0,0,0,1462.8000000000025,1316.6516651665188,1.2754275427542754,91.80216570631728,207.7693151861231,292.3188278791481,560,1.0,96.6979432406306,222.20822938842548,320.45548742669416
27,throttle_storm,durable_workflow,1178,1.0,0,2,1557.000000000005,1321.7317487266596,3.2538200339558574,116.86696963177496,254.0499914966813,367.641902515913,599,1.0,147.08438877608432,278.2973920776035,370.7422070449418
28,throttle_storm,durable_workflow,1123,1.0,0,0,1438.000000000002,1280.4986642920767,1.6322350845948352,89.99026142905291,210.6673765678961,305.81782658766997,545,1.0,110.33834815790306,226.48846618696416,354.48810964521726
29,throttle_storm,durable_workflow,1144,1.0,0,0,1470.800000000003,1285.6643356643383,1.3409090909090908,88.79456873900472,199.20267988994965,325.16188108124425,562,1.0,99.65716731082875,215.17547291925894,350.19723873722955
30,throttle_storm,durable_workflow,1159,1.0,0,0,1502.8000000000031,1296.6350301984496,1.6125970664365832,93.04545309146226,223.56745391913182,323.0717166888862,585,1.0,108.41283907922434,243.36552950602095,325.53975251009297
1,webhook_loss,naive_retry,513,0.9980506822612085,0,52,622.5999999999991,1216.0156249999982,1.1598440545808968,80.97467510188733,393.33746910667605,542.3192160196072,,,,,
2,webhook_loss,naive_retry,540,1.0,0,53,648.5999999999991,1201.1111111111095,1.1407407407407408,83.42920788460242,391.2017317349314,685.5751528038054,,,,,
3,webhook_loss,naive_retry,526,0.9961977186311787,0,57,630.5999999999991,1203.4351145038152,1.1425855513307985,81.3394145421637,403.99278126801164,552.4766095059165,,,,,
4,webhook_loss,naive_retry,549,1.0,0,39,625.5999999999995,1139.5264116575584,1.1001821493624773,77.56872880964738,380.48576773719424,485.9795640331547,,,,,
5,webhook_loss,naive_retry,522,1.0,0,44,603.3999999999993,1155.9386973180065,1.1149425287356323,83.3738828684127,382.925115221453,471.15469651146725,,,,,
6,webhook_loss,naive_retry,563,1.0,0,58,665.799999999999,1182.593250444048,1.133214920071048,84.75137836319163,409.03312786641936,514.6158384377766,,,,,
7,webhook_loss,naive_retry,540,0.9962962962962963,0,55,638.7999999999993,1187.3605947955377,1.1277777777777778,78.82323188571661,380.661234179011,483.2288906474265,,,,,
8,webhook_loss,naive_retry,545,0.998165137614679,0,54,645.1999999999991,1186.0294117647043,1.1357798165137614,82.66582288621862,392.7401844803603,484.6500982829772,,,,,
9,webhook_loss,naive_retry,595,0.9983193277310924,0,57,713.7999999999989,1201.6835016834998,1.1428571428571428,82.76776586202891,389.40734612140704,703.5832634041981,,,,,
10,webhook_loss,naive_retry,518,0.9961389961389961,0,55,619.1999999999991,1199.9999999999984,1.1428571428571428,79.30964712150762,402.45563912789396,671.92856716652,,,,,
11,webhook_loss,naive_retry,542,0.9981549815498155,0,61,655.599999999999,1211.829944547133,1.1476014760147601,84.54495626375274,389.4862110275194,665.7540658585158,,,,,
12,webhook_loss,naive_retry,501,0.998003992015968,0,43,594.3999999999993,1188.7999999999986,1.1377245508982037,84.65040507918593,385.6192257349776,539.1873551605746,,,,,
13,webhook_loss,naive_retry,540,1.0,0,66,667.1999999999988,1235.5555555555534,1.1685185185185185,85.34840970132859,414.7794302363782,509.572956062555,,,,,
14,webhook_loss,naive_retry,548,1.0,0,61,670.999999999999,1224.4525547445237,1.1642335766423357,88.63133813096101,399.06974788380967,576.2173994025077,,,,,
15,webhook_loss,naive_retry,574,0.9965156794425087,0,46,675.799999999999,1181.4685314685298,1.1306620209059233,84.30957278740789,376.85059378160554,480.21979287099634,,,,,
16,webhook_loss,naive_retry,558,0.9982078853046595,0,58,672.799999999999,1207.8994614003573,1.1487455197132617,82.66556712461488,398.48649444916964,529.5600884147589,,,,,
17,webhook_loss,naive_retry,504,0.996031746031746,0,43,595.5999999999993,1186.4541832669308,1.130952380952381,80.9240412419972,381.94833131238556,467.08217198536977,,,,,
18,webhook_loss,naive_retry,520,0.9980769230769231,0,48,609.1999999999994,1173.7957610789967,1.1211538461538462,81.77444745592425,391.7902107485668,458.85974917385875,,,,,
19,webhook_loss,naive_retry,512,0.998046875,0,45,605.7999999999992,1185.5185909980414,1.1328125,81.62999631483854,399.9056877735886,518.7933555216717,,,,,
20,webhook_loss,naive_retry,521,1.0,0,34,591.3999999999993,1135.124760076774,1.1055662188099808,81.1457668000644,363.3153449011204,430.3948639522929,,,,,
21,webhook_loss,naive_retry,544,1.0,0,41,644.3999999999993,1184.5588235294103,1.1360294117647058,82.04310726908648,374.53366485585923,547.7376676453675,,,,,
22,webhook_loss,naive_retry,557,0.9982046678635548,0,56,662.1999999999991,1191.0071942446027,1.1364452423698383,82.41369141496466,406.24231563959256,524.6388311519377,,,,,
23,webhook_loss,naive_retry,534,1.0,0,44,614.1999999999992,1150.1872659176015,1.1086142322097379,81.90734915227813,394.2016175003853,487.79581384235644,,,,,
24,webhook_loss,naive_retry,568,1.0,0,45,661.999999999999,1165.492957746477,1.125,80.67404643788404,358.83685604503495,459.56098707556407,,,,,
25,webhook_loss,naive_retry,535,0.9981308411214953,0,61,654.599999999999,1225.8426966292116,1.1626168224299065,86.66819068750942,397.98174269128776,535.0356211846615,,,,,
26,webhook_loss,naive_retry,502,0.99800796812749,0,43,590.5999999999993,1178.8423153692602,1.1254980079681276,82.47628045691226,391.93619607558776,495.1824181990519,,,,,
27,webhook_loss,naive_retry,542,0.9981549815498155,0,53,643.9999999999992,1190.3881700554516,1.1402214022140222,78.37979228571949,375.56898677201025,699.9076963009447,,,,,
28,webhook_loss,naive_retry,524,0.9980916030534351,0,47,606.5999999999993,1159.8470363288707,1.118320610687023,80.14622109567154,388.34702715826063,519.8261276486664,,,,,
29,webhook_loss,naive_retry,535,0.994392523364486,0,60,646.1999999999991,1214.6616541353367,1.1495327102803738,80.33692609737955,398.3766564826519,471.543600032722,,,,,
30,webhook_loss,naive_retry,512,1.0,0,40,595.7999999999994,1163.6718749999989,1.125,78.40752154514371,369.33681960857325,493.04947336117334,,,,,
1,webhook_loss,sync_gateway,513,0.8810916179337231,47,0,516.1999999999999,1142.0353982300883,1.0155945419103314,75.57448227680027,161.58780644147282,271.89381302655516,,,,,
2,webhook_loss,sync_gateway,540,0.8907407407407407,45,0,542.8,1128.4823284823285,1.012962962962963,75.96514524299619,158.79088980076222,226.954465176933,,,,,
3,webhook_loss,sync_gateway,526,0.8897338403041825,44,0,528.0,1128.2051282051282,1.0095057034220531,76.39831930473338,171.88671979075843,275.3680256673549,,,,,
4,webhook_loss,sync_gateway,549,0.8925318761384335,43,0,552.1999999999999,1126.938775510204,1.0145719489981786,77.06953393320237,171.56358790434183,213.0131435272251,,,,,
5,webhook_loss,sync_gateway,522,0.9157088122605364,36,0,524.7999999999998,1097.9079497907946,1.0134099616858236,74.74667127852126,178.47901184223485,229.81567658679865,,,,,
6,webhook_loss,sync_gateway,563,0.8952042628774423,44,0,564.9999999999999,1121.0317460317458,1.0088809946714032,76.39306100550857,184.36936883790037,237.69464104766655,,,,,
7,webhook_loss,sync_gateway,540,0.9,43,0,541.9999999999999,1115.2263374485594,1.0092592592592593,76.8685445388951,170.72837347139648,218.07262495282157,,,,,
8,webhook_loss,sync_gateway,545,0.8752293577981651,47,0,547.8,1148.427672955975,1.0128440366972478,76.69480051605524,167.58816761802575,219.2033370414709,,,,,
9,webhook_loss,sync_gateway,595,0.9092436974789916,38,0,595.8,1101.2939001848426,1.0033613445378151,74.5316498701593,162.51592696817352,217.9320361124519,,,,,
10,webhook_loss,sync_gateway,518,0.8803088803088803,47,0,519.9999999999999,1140.3508771929821,1.0096525096525097,76.53893714305559,189.2072439210924,261.5658254168766,,,,,
11,webhook_loss,sync_gateway,542,0.9114391143911439,39,0,545.1999999999999,1103.6437246963562,1.014760147601476,74.57184252293268,167.69254508580752,295.495426914669,,,,,
12,webhook_loss,sync_gateway,501,0.8982035928143712,35,0,503.19999999999993,1118.222222222222,1.0099800399201597,79.79411394134377,194.7683804189978,273.63802067575534,,,,,
13,webhook_loss,sync_gateway,540,0.8796296296296297,49,0,542.0,1141.0526315789473,1.0092592592592593,79.03031730688895,180.91470059150674,217.97712369004512,,,,,
14,webhook_loss,sync_gateway,548,0.8813868613138686,44,0,550.8,1140.3726708074532,1.0127737226277371,75.855541460327,169.48807352580855,227.21456249009498,,,,,
15,webhook_loss,sync_gateway,574,0.8937282229965157,44,0,576.0,1122.8070175438595,1.0087108013937283,79.35440379072315,170.61162938355096,240.28996914833806,,,,,
16,webhook_loss,sync_gateway,558,0.8709677419354839,52,0,559.5999999999999,1151.4403292181069,1.007168458781362,75.71160031375666,151.49875042168378,202.9264085126906,,,,,
17,webhook_loss,sync_gateway,504,0.8849206349206349,41,0,506.0,1134.5291479820628,1.0099206349206349,76.71536713873866,184.55665940650624,260.873059134669,,,,,
18,webhook_loss,sync_gateway,520,0.9153846153846154,34,0,522.4,1097.4789915966385,1.0115384615384615,79.66556002004836,191.51053973224043,271.7327509881868,,,,,
19,webhook_loss,sync_gateway,512,0.88671875,40,0,515.0,1134.3612334801762,1.013671875,77.9032795436226,163.31702868482762,232.13753336807895,,,,,
20,webhook_loss,sync_gateway,521,0.8618042226487524,56,0,523.3999999999999,1165.7015590200442,1.0115163147792707,78.98094465200029,186.59962112840412,254.60729876193136,,,,,
21,webhook_loss,sync_gateway,544,0.8915441176470589,42,0,545.9999999999999,1125.7731958762884,1.0091911764705883,76.95998851531476,170.1519377810423,240.80618064463624,,,,,
22,webhook_loss,sync_gateway,557,0.9030520646319569,49,0,557.8,1108.9463220675943,1.0035906642728905,77.80447642517072,162.71340739838024,263.9010159836812,,,,,
23,webhook_loss,sync_gateway,534,0.9082397003745318,36,0,536.1999999999999,1105.5670103092782,1.0093632958801497,76.00949489839354,168.4932325559214,235.10836258629115,,,,,
24,webhook_loss,sync_gateway,568,0.8996478873239436,43,0,570.4,1116.2426614481408,1.0105633802816902,72.95617270258344,163.31476979761396,241.55728922582057,,,,,
25,webhook_loss,sync_gateway,535,0.8934579439252337,43,0,537.8,1125.1046025104602,1.0130841121495326,78.70457711275986,179.49359847967162,262.98241920463806,,,,,
26,webhook_loss,sync_gateway,502,0.8924302788844621,33,0,504.4,1125.892857142857,1.0119521912350598,75.30003401192744,161.95567737959163,230.88046407490674,,,,,
27,webhook_loss,sync_gateway,542,0.8837638376383764,50,0,544.4,1136.5344467640919,1.011070110701107,74.53023076599038,174.04579285792715,329.96147715091865,,,,,
28,webhook_loss,sync_gateway,524,0.9026717557251909,40,0,525.2,1110.3594080338269,1.0057251908396947,76.31099333124439,166.66388012748848,232.99687172102063,,,,,
29,webhook_loss,sync_gateway,535,0.8859813084112149,41,0,537.8,1134.5991561181434,1.0130841121495326,76.81510647309437,164.96906927539732,234.14728903242758,,,,,
30,webhook_loss,sync_gateway,512,0.8828125,44,0,514.4,1138.0530973451325,1.01171875,76.11462848897054,200.26974488426367,294.5085692096045,,,,,
1,webhook_loss,durable_workflow,513,1.0,0,0,543.1999999999997,1058.8693957115004,1.0545808966861598,83.57615317814145,269.5640359495892,347.4407311320975,,,,,
2,webhook_loss,durable_workflow,540,1.0,0,0,559.1999999999997,1035.5555555555552,1.0333333333333334,82.53999539643087,266.10884168293387,355.38479589311873,,,,,
3,webhook_loss,durable_workflow,526,1.0,0,0,540.7999999999998,1028.1368821292774,1.0247148288973384,80.84531643864534,283.14009212782094,360.71321515656973,,,,,
4,webhook_loss,durable_workflow,549,1.0,0,0,576.3999999999999,1049.9089253187612,1.0382513661202186,83.584413533114,282.4888836945138,373.28931906457683,,,,,
5,webhook_loss,durable_workflow,522,1.0,0,0,551.5999999999997,1056.7049808429113,1.0459770114942528,81.14388049108175,257.72725968548957,325.82520946439945,,,,,
6,webhook_loss,durable_workflow,563,1.0,0,0,584.7999999999998,1038.7211367673176,1.0319715808170515,84.9963901683875,263.98818895508884,347.99905731417084,,,,,
7,webhook_loss,durable_workflow,540,1.0,0,0,557.9999999999998,1033.333333333333,1.0277777777777777,81.16315018096134,271.0253333617635,350.44155838337883,,,,,
8,webhook_loss,durable_workflow,545,1.0,0,0,575.9999999999998,1056.8807339449538,1.0458715596330275,80.63928498061159,248.08381283963809,360.0499109482739,,,,,
9,webhook_loss,durable_workflow,595,1.0,0,0,629.7999999999997,1058.4873949579828,1.0470588235294118,85.0436933516171,272.14199488027566,326.2901685222041,,,,,
10,webhook_loss,durable_workflow,518,1.0,0,0,543.3999999999997,1049.0347490347485,1.0444015444015444,80.94095577730013,276.0644577650851,350.7062396960853,,,,,
11,webhook_loss,durable_workflow,542,1.0,0,0,569.5999999999997,1050.9225092250915,1.0461254612546125,81.72970665620187,248.87052802407015,315.94011084827025,,,,,
12,webhook_loss,durable_workflow,501,1.0,0,0,530.1999999999998,1058.2834331337322,1.0499001996007984,78.47365881413998,273.63802067575534,361.5027411558799,,,,,
13,webhook_loss,durable_workflow,540,1.0,0,0,561.1999999999999,1039.2592592592591,1.0351851851851852,83.57927843085918,275.02316851048363,363.1071938787504,,,,,
14,webhook_loss,durable_workflow,548,1.0,0,0,577.9999999999997,1054.7445255474445,1.0474452554744527,84.80556939989947,269.43798916259175,357.02996057306416,,,,,
15,webhook_loss,durable_workflow,574,1.0,0,0,601.1999999999997,1047.386759581881,1.0400696864111498,78.95783215840038,251.78459564839952,334.0907085822082,,,,,
16,webhook_loss,durable_workflow,558,1.0,0,0,592.1999999999997,1061.2903225806447,1.0519713261648747,85.03147766993243,265.4496915155898,370.74001255986224,,,,,
17,webhook_loss,durable_workflow,504,1.0,0,0,534.5999999999998,1060.7142857142853,1.0476190476190477,78.90271292309944,258.7484132975228,335.6802781442675,,,,,
18,webhook_loss,durable_workflow,520,1.0,0,0,542.3999999999999,1043.0769230769229,1.0326923076923078,82.56012399584324,271.7327509881868,424.95801388267967,,,,,
19,webhook_loss,durable_workflow,512,0.99609375,1,0,538.5999999999999,1056.078431372549,1.05078125,80.85512129822632,278.8499285980042,340.4177776838518,,,,,
20,webhook_loss,durable_workflow,521,1.0,0,0,549.7999999999997,1055.2783109404986,1.0460652591170825,86.72518276268988,279.1327323811281,347.19285273622916,,,,,
21,webhook_loss,durable_workflow,544,1.0,0,0,571.7999999999998,1051.1029411764703,1.0441176470588236,79.39881992630342,267.1813953778865,359.34559789114064,,,,,
22,webhook_loss,durable_workflow,557,1.0,0,0,577.4,1036.624775583483,1.0197486535008977,78.5696830863642,264.3984474645797,332.90110566359044,,,,,
23,webhook_loss,durable_workflow,534,1.0,0,0,554.3999999999999,1038.202247191011,1.0374531835205993,79.15091304672933,245.89311712798235,341.51076207955566,,,,,
24,webhook_loss,durable_workflow,568,1.0,0,0,601.3999999999996,1058.8028169014078,1.0492957746478873,75.70389042172019,262.09548881442424,382.7182162553736,,,,,
25,webhook_loss,durable_workflow,535,1.0,0,0,560.1999999999998,1047.1028037383173,1.0467289719626167,80.60407294315326,258.2436587918396,349.28347542586516,,,,,
26,webhook_loss,durable_workflow,502,1.0,0,0,542.3999999999997,1080.4780876494017,1.047808764940239,84.24721850979032,276.23835278844103,390.9266259612766,,,,,
27,webhook_loss,durable_workflow,542,1.0,0,0,563.1999999999998,1039.1143911439112,1.033210332103321,80.1822714261491,247.80369017602493,361.66466726939143,,,,,
28,webhook_loss,durable_workflow,524,1.0,0,0,539.0,1028.6259541984732,1.0229007633587786,82.8118136693895,260.3312186916969,349.1713425005537,,,,,
29,webhook_loss,durable_workflow,535,1.0,0,0,554.9999999999999,1037.3831775700933,1.0317757009345794,79.41566408004019,274.00300978571136,360.804782311586,,,,,
30,webhook_loss,durable_workflow,512,1.0,0,0,550.9999999999998,1076.1718749999995,1.056640625,83.61579366692376,234.69378907744135,337.1323008122158,,,,,
1,demand_spike,naive_retry,720,1.0,0,3,801.1999999999985,1112.7777777777756,1.1694444444444445,78.35351951329949,195.66893212991044,296.9386630276124,398,1.0,79.24206957488036,199.60133671978656,338.1263669810244
2,demand_spike,naive_retry,752,1.0,0,4,837.7999999999977,1114.095744680848,1.2087765957446808,81.09824066307385,184.99683036886972,291.00372786346657,434,1.0,82.07531134016563,191.87961693914667,291.00372786346657
3,demand_spike,naive_retry,738,0.9986449864498645,0,4,829.399999999998,1125.3731343283555,1.2113821138211383,80.27352593041223,182.34259585643838,257.73775362917354,421,0.997624703087886,86.1829483860995,182.34259585643838,233.22331083553718
4,demand_spike,naive_retry,774,0.9974160206718347,0,4,883.5999999999976,1144.5595854922249,1.2545219638242895,81.73741095872879,198.78329973716632,322.9380380680657,451,0.9955654101995566,84.21443284057943,206.5449848723938,322.9380380680657
5,demand_spike,naive_retry,706,0.9985835694050992,0,2,789.5999999999982,1119.9999999999975,1.2053824362606231,82.30908762219224,190.26035540296516,261.9135688194465,422,0.9976303317535545,82.70125727253776,184.6575057650998,257.7272596854898
6,demand_spike,naive_retry,780,0.9987179487179487,0,2,886.9999999999977,1138.6392811296505,1.2487179487179487,82.52385098540253,186.95282564443824,253.7385042566275,460,0.9978260869565218,84.47531290952656,203.66889416288052,253.7385042566275
7,demand_spike,naive_retry,761,1.0,0,3,862.3999999999976,1133.2457293035447,1.2155059132720105,81.56204058275833,187.83503781960985,287.508201000232,432,1.0,81.68393415462174,200.8068103388564,304.82399597002143
8,demand_spike,naive_retry,748,1.0,0,1,830.7999999999981,1110.695187165773,1.1885026737967914,79.00586867272455,181.15122015954074,261.10799124218784,426,1.0,81.42541915670552,189.97487850804396,237.92594765817057
9,demand_spike,naive_retry,813,0.996309963099631,0,5,938.1999999999972,1158.2716049382682,1.2816728167281672,79.42415196544562,189.82772462613093,290.2097855124923,487,0.9938398357289527,83.33088919052943,189.83726597354826,327.5673509651806
10,demand_spike,naive_retry,765,0.9986928104575163,0,5,866.7999999999977,1134.5549738219866,1.219607843137255,81.33512361102362,185.59145239186273,291.1999955024363,425,0.9976470588235294,82.54978398650269,198.1801345030765,353.9507117741698
11,demand_spike,naive_retry,752,1.0,0,4,850.7999999999976,1131.382978723401,1.2433510638297873,80.09302725610382,185.9972658136744,290.43043647990396,444,1.0,82.96922065815534,183.91215395719018,299.18319383609605
12,demand_spike,naive_retry,732,1.0,0,4,822.399999999998,1123.4972677595604,1.1939890710382515,79.43711289163639,208.87472263980635,296.5364706182786,390,1.0,81.14095995356365,206.95437029750155,296.5364706182786
13,demand_spike,naive_retry,757,0.9986789960369881,0,2,850.7999999999979,1125.3968253968228,1.214002642007926,78.16855736456,200.43492588789832,294.2451613448825,426,0.9976525821596244,80.66144941779771,201.69584152868674,322.3736471387724
14,demand_spike,naive_retry,755,0.9986754966887417,0,4,855.1999999999979,1134.217506631297,1.2317880794701987,81.8795867026513,192.2959482216511,266.85620518211886,437,0.9977116704805492,85.59201066577793,197.0610135350239,282.1512241445014
15,demand_spike,naive_retry,796,0.9974874371859297,0,0,897.9999999999977,1130.9823677581837,1.2198492462311559,77.89727222668444,181.29976928802012,242.34641101466673,455,0.9978021978021978,79.3862612978013,181.29976928802012,258.08638712257175
16,demand_spike,naive_retry,775,0.9974193548387097,0,0,863.3999999999979,1116.9469598965045,1.2103225806451612,79.38069784862296,191.43917223376343,252.44511482981625,446,0.9955156950672646,80.26309564753547,188.3639047706481,252.44511482981625
17,demand_spike,naive_retry,716,0.9986033519553073,0,6,805.5999999999981,1126.713286713284,1.1927374301675977,78.15814278407515,196.3386201632377,269.9023913486792,403,0.9975186104218362,81.09215854811919,200.45920735878508,330.2686582956121
18,demand_spike,naive_retry,725,1.0,0,2,812.3999999999983,1120.5517241379287,1.2013793103448276,79.64724476159768,187.75959761850936,279.1055603730865,405,1.0,82.24733524501175,189.11322653195157,279.90943771901084
19,demand_spike,naive_retry,746,1.0,0,4,834.9999999999983,1119.30294906166,1.2024128686327078,77.42670224954327,194.41384054641276,273.4029311210181,406,1.0,81.38075458117896,204.2246502977639,275.02244061588976
20,demand_spike,naive_retry,719,1.0,0,1,792.3999999999983,1102.0862308762146,1.1752433936022253,80.34465210821486,183.2297051508831,245.18272264021198,400,1.0,80.44490399176311,194.3157130879922,245.93068806087945
21,demand_spike,naive_retry,768,0.9986979166666666,0,3,858.3999999999978,1119.1655801825264,1.1979166666666667,77.19969492401628,188.55796146725402,285.2497874809144,439,0.9977220956719818,80.28986766493904,193.69443979397215,285.2497874809144
22,demand_spike,naive_retry,767,1.0,0,4,855.3999999999978,1115.2542372881326,1.2020860495436767,79.78076685779774,179.9066843461237,265.44061122453104,441,1.0,79.26055078054628,176.36544059444896,265.44061122453104
23,demand_spike,naive_retry,760,0.9986842105263158,0,2,854.7999999999979,1126.2187088274018,1.2092105263157895,80.77566566468533,192.2181438581597,240.17927324672382,430,1.0,84.33983581443681,205.26723263218628,259.18648570656137
24,demand_spike,naive_retry,796,0.9974874371859297,0,3,897.3999999999974,1130.2267002518859,1.2236180904522613,79.08930554529366,182.0534562539458,267.14303822428315,454,0.9955947136563876,82.0636733902843,199.57484156675378,346.01692399661124
25,demand_spike,naive_retry,767,1.0,0,0,850.599999999998,1108.996088657103,1.1955671447196872,82.95574659319641,197.6327767410305,250.24857408310254,425,1.0,83.11973177714094,206.66294083752905,264.192765775872
26,demand_spike,naive_retry,699,1.0,0,5,783.3999999999983,1120.7439198855482,1.1874105865522175,80.57936442171933,198.2927248441174,277.0565568898885,392,1.0,80.99644982532914,193.12586156990255,277.0565568898885
27,demand_spike,naive_retry,755,0.9960264900662251,0,3,841.1999999999978,1118.6170212765926,1.2132450331125828,80.088666864463,177.99812916495875,274.4732724502394,438,0.9931506849315068,81.8446303187227,176.2556027127032,229.13902653259447
28,demand_spike,naive_retry,724,0.9986187845303868,0,4,807.9999999999981,1117.565698478559,1.2044198895027625,76.40965330331528,193.49724549295365,240.1940924070625,417,0.9976019184652278,78.84405173871824,194.87861803257306,240.1940924070625
29,demand_spike,naive_retry,739,0.9986468200270636,0,2,829.1999999999979,1123.5772357723547,1.2273342354533152,79.51578863457235,197.84047568963183,287.71925084004727,414,0.9975845410628019,82.6583984171541,208.1614996085044,281.27182439856665
30,demand_spike,naive_retry,734,1.0,0,2,835.9999999999977,1138.9645776566726,1.231607629427793,83.71534088927422,210.89513335613628,284.7166507808728,419,1.0,87.68534392442757,221.12964680583013,288.07645224367343
1,demand_spike,sync_gateway,720,0.9625,0,0,760.7999999999985,1097.8354978354955,1.1402777777777777,79.81923452837668,174.11486184425985,239.60680279384474,398,0.9522613065326633,79.81923452837668,175.33235976705987,239.60680279384474
2,demand_spike,sync_gateway,752,0.9680851063829787,0,0,810.399999999998,1113.1868131868105,1.190159574468085,82.15292800418638,177.69603245143708,252.90280334536692,434,0.9769585253456221,85.7417528799026,180.95852684756437,252.90280334536692
3,demand_spike,sync_gateway,738,0.975609756097561,0,0,789.9999999999982,1097.2222222222197,1.1747967479674797,76.34876399782252,174.06315160165582,223.2505590606129,421,0.9738717339667459,79.22729132255176,177.38908807854637,231.86014735406638
4,demand_spike,sync_gateway,774,0.9689922480620154,0,0,839.5999999999977,1119.4666666666637,1.2054263565891472,77.13446720978595,181.01308219829912,266.2302930150581,451,0.9689578713968958,80.13016894518842,175.79143467591825,241.75324160006448
5,demand_spike,sync_gateway,706,0.9745042492917847,0,0,762.9999999999983,1109.0116279069741,1.198300283286119,78.05219728084626,185.4358173365389,253.10266448179323,422,0.9786729857819905,76.98166797607405,181.0923502513665,268.00525667050033
6,demand_spike,sync_gateway,780,0.9705128205128205,0,0,844.9999999999982,1116.2483487450438,1.2,77.48116253216676,176.83888700887974,258.6598583491659,460,0.9695652173913043,77.81415342210596,180.78510519995234,263.98818895508884
7,demand_spike,sync_gateway,761,0.9697766097240473,0,0,823.599999999998,1115.989159891596,1.1944809461235217,78.11009229425167,190.6638816598229,310.7871427535067,432,0.9652777777777778,80.3700377654402,218.48090106265659,339.87504186596993
8,demand_spike,sync_gateway,748,0.9719251336898396,0,0,803.3999999999979,1105.0894085281952,1.1804812834224598,79.22833287812728,178.00962569527746,231.4688169392789,426,0.9741784037558685,80.99903393002478,178.00962569527746,222.33172433175696
9,demand_spike,sync_gateway,813,0.971709717097171,0,0,895.9999999999974,1134.1772151898701,1.2460024600246002,78.70363042739564,186.01186124814694,247.01944518866742,487,0.9671457905544147,82.56049254893446,186.86665442400295,233.67604011644585
10,demand_spike,sync_gateway,765,0.9751633986928104,0,0,821.7999999999981,1101.6085790884692,1.1816993464052288,79.34538750497018,174.48023952116932,254.77499700828912,425,0.971764705882353,81.91314625039831,185.60299182585618,254.77499700828912
